BOSSA,273.022,2022-06-30 12:22:09
BOSSA,264.48,2022-06-30 12:22:09
COTA,167.912,2022-06-30 12:22:09
TERRA,271.639,2022-06-30 12:22:09
TERRA,164.451,2022-06-30 12:22:09
TERRA,316.963,2022-06-30 12:22:10
NOVA,314.567,2022-06-30 12:22:10
NOVA,314.026,2022-06-30 12:22:10
NOVA,313.449,2022-06-30 12:22:10
LISA,317.623,2022-06-30 12:22:10
LISA,317.074,2022-06-30 12:22:10
COTA,312.526,2022-06-30 12:22:10
LISA,313.931,2022-06-30 12:22:10
MONA,312.294,2022-06-30 12:22:10
MONA,311.74,2022-06-30 12:22:10
COTA,311.174,2022-06-30 12:22:10
COTA,310.564,2022-06-30 12:22:10
MONA,309.748,2022-06-30 12:22:10
TERRA,309.114,2022-06-30 12:22:10
BOSSA,308.454,2022-06-30 12:22:10
BOSSA,307.756,2022-06-30 12:22:10
BOSSA,307.219,2022-06-30 12:22:10
TERRA,186.172,2022-06-30 12:22:10
COTA,188.217,2022-06-30 12:22:10
TERRA,159.196,2022-06-30 12:22:10
MONA,178.255,2022-06-30 12:22:10
TERRA,158.614,2022-06-30 12:22:10
NOVA,328.808,2022-06-30 12:22:10
NOVA,328.652,2022-06-30 12:22:10
NOVA,328.263,2022-06-30 12:22:10
COTA,326.144,2022-06-30 12:22:10
MONA,324.805,2022-06-30 12:22:10
MONA,324.507,2022-06-30 12:22:10
COTA,324.218,2022-06-30 12:22:10
COTA,323.886,2022-06-30 12:22:10
LISA,331.172,2022-06-30 12:22:10
LISA,330.618,2022-06-30 12:22:10
LISA,329.122,2022-06-30 12:22:10
MONA,324.688,2022-06-30 12:22:10
TERRA,324.195,2022-06-30 12:22:10
TERRA,320.658,2022-06-30 12:22:10
COTA,320.113,2022-06-30 12:22:10
BOSSA,324.295,2022-06-30 12:22:10
BOSSA,323.73,2022-06-30 12:22:10
BOSSA,323.014,2022-06-30 12:22:10
TERRA,277.887,2022-06-30 12:22:32
TERRA,218.608,2022-06-30 12:22:33
COTA,284.675,2022-06-30 12:22:33
TERRA,155.997,2022-06-30 12:22:33
MONA,275.67,2022-06-30 12:22:33
COTA,149.02,2022-06-30 12:22:33
TERRA,155.387,2022-06-30 12:22:34
LISA,247.895,2022-06-30 12:22:34
MONA,193.935,2022-06-30 12:22:34
COTA,319.742,2022-06-30 12:22:34
TERRA,211.197,2022-06-30 12:22:34
LISA,210.488,2022-06-30 12:22:34
BOSSA,302.813,2022-06-30 12:22:34
MONA,246.069,2022-06-30 12:22:34
COTA,219.553,2022-06-30 12:22:35
TERRA,290.626,2022-06-30 12:22:35
LISA,290.595,2022-06-30 12:22:35
NOVA,290.704,2022-06-30 12:22:35
BOSSA,193.242,2022-06-30 12:22:35
MONA,295.385,2022-06-30 12:22:35
TERRA,233.755,2022-06-30 12:22:35
COTA,290.334,2022-06-30 12:22:35
NOVA,287.597,2022-06-30 12:22:35
TERRA,289.948,2022-06-30 12:22:35
LISA,289.259,2022-06-30 12:22:35
BOSSA,180.92,2022-06-30 12:22:35
MONA,334.444,2022-06-30 12:22:36
COTA,281.17,2022-06-30 12:22:36
COTA,191.459,2022-06-30 12:22:36
NOVA,190.765,2022-06-30 12:22:36
TERRA,193.33,2022-06-30 12:22:36
LISA,189.396,2022-06-30 12:22:36
TERRA,190.708,2022-06-30 12:22:36
BOSSA,189.528,2022-06-30 12:22:36
MONA,176.557,2022-06-30 12:22:36
MONA,180.637,2022-06-30 12:22:36
COTA,320.223,2022-06-30 12:22:36
NOVA,318.993,2022-06-30 12:22:36
COTA,320.744,2022-06-30 12:22:36
LISA,318.511,2022-06-30 12:22:36
TERRA,320.091,2022-06-30 12:22:36
TERRA,318.851,2022-06-30 12:22:36
BOSSA,174.893,2022-06-30 12:22:36
MONA,174.081,2022-06-30 12:22:36
LISA,193.043,2022-06-30 12:22:37
MONA,179.96,2022-06-30 12:22:37
COTA,183.604,2022-06-30 12:22:37
BOSSA,315.691,2022-06-30 12:22:37
BOSSA,237.872,2022-06-30 12:22:37
NOVA,321.264,2022-06-30 12:22:37
COTA,320.459,2022-06-30 12:22:37
MONA,315.909,2022-06-30 12:22:37
TERRA,319.011,2022-06-30 12:22:37
TERRA,318.278,2022-06-30 12:22:37
LISA,320.493,2022-06-30 12:22:37
LISA,315.935,2022-06-30 12:22:37
MONA,167.478,2022-06-30 12:22:37
COTA,181.077,2022-06-30 12:22:38
BOSSA,291.62,2022-06-30 12:22:38
BOSSA,290.991,2022-06-30 12:22:38
COTA,289.285,2022-06-30 12:22:38
MONA,288.602,2022-06-30 12:22:38
NOVA,290.893,2022-06-30 12:22:38
NOVA,257.02,2022-06-30 12:22:38
TERRA,288.427,2022-06-30 12:22:38
TERRA,287.763,2022-06-30 12:22:38
LISA,287.09,2022-06-30 12:22:38
LISA,286.485,2022-06-30 12:22:38
MONA,180.963,2022-06-30 12:22:38
COTA,181.297,2022-06-30 12:22:38
BOSSA,331.852,2022-06-30 12:22:38
BOSSA,331.236,2022-06-30 12:22:38
NOVA,328.68,2022-06-30 12:22:38
NOVA,327.945,2022-06-30 12:22:38
TERRA,327.147,2022-06-30 12:22:38
TERRA,326.353,2022-06-30 12:22:38
LISA,325.77,2022-06-30 12:22:38
LISA,325.117,2022-06-30 12:22:38
TERRA,315.755,2022-06-30 12:22:38
COTA,332.424,2022-06-30 12:22:38
MONA,331.793,2022-06-30 12:22:38
MONA,181.81,2022-06-30 12:22:38
COTA,175.008,2022-06-30 12:22:39
COTA,287.317,2022-06-30 12:22:39
BOSSA,164.887,2022-06-30 12:22:39
BOSSA,280.704,2022-06-30 12:22:39
NOVA,280.566,2022-06-30 12:22:39
COTA,274.72,2022-06-30 12:22:39
MONA,274.132,2022-06-30 12:22:39
MONA,273.597,2022-06-30 12:22:39
NOVA,281.821,2022-06-30 12:22:39
TERRA,281.45,2022-06-30 12:22:39
TERRA,281.018,2022-06-30 12:22:39
TERRA,278.664,2022-06-30 12:22:39
LISA,280.836,2022-06-30 12:22:39
LISA,280.455,2022-06-30 12:22:39
COTA,160.971,2022-06-30 12:22:39
COTA,269.558,2022-06-30 12:22:39
BOSSA,160.579,2022-06-30 12:22:39
NOVA,311.077,2022-06-30 12:22:40
NOVA,307.718,2022-06-30 12:22:40
COTA,310.972,2022-06-30 12:22:40
MONA,310.322,2022-06-30 12:22:40
MONA,309.684,2022-06-30 12:22:40
BOSSA,313.862,2022-06-30 12:22:40
LISA,305.448,2022-06-30 12:22:40
LISA,304.8,2022-06-30 12:22:40
TERRA,308.939,2022-06-30 12:22:40
TERRA,308.401,2022-06-30 12:22:40
TERRA,307.772,2022-06-30 12:22:40
COTA,164.557,2022-06-30 12:22:40
COTA,163.796,2022-06-30 12:22:40
BOSSA,177.309,2022-06-30 12:22:40
MONA,165.113,2022-06-30 12:22:40
NOVA,195.618,2022-06-30 12:22:40
NOVA,195.073,2022-06-30 12:22:40
COTA,194.404,2022-06-30 12:22:40
MONA,193.689,2022-06-30 12:22:40
MONA,192.991,2022-06-30 12:22:40
BOSSA,192.294,2022-06-30 12:22:40
COTA,186.722,2022-06-30 12:22:40
COTA,185.952,2022-06-30 12:22:40
TERRA,190.14,2022-06-30 12:22:40
LISA,192.225,2022-06-30 12:22:40
LISA,191.591,2022-06-30 12:22:40
TERRA,189.933,2022-06-30 12:22:40
TERRA,189.246,2022-06-30 12:22:40
BOSSA,160.62,2022-06-30 12:22:40
LISA,159.317,2022-06-30 12:22:41
NOVA,215.999,2022-06-30 12:22:41
BOSSA,211.267,2022-06-30 12:22:41
NOVA,215.585,2022-06-30 12:22:41
TERRA,208.82,2022-06-30 12:22:41
LISA,208.033,2022-06-30 12:22:41
LISA,207.31,2022-06-30 12:22:41
TERRA,206.575,2022-06-30 12:22:41
TERRA,205.87,2022-06-30 12:22:41
MONA,219.684,2022-06-30 12:22:41
COTA,216.345,2022-06-30 12:22:41
MONA,215.556,2022-06-30 12:22:41
MONA,214.842,2022-06-30 12:22:41
COTA,213.012,2022-06-30 12:22:41
COTA,212.285,2022-06-30 12:22:41
BOSSA,151.873,2022-06-30 12:22:41
BOSSA,161.683,2022-06-30 12:22:41
NOVA,283.253,2022-06-30 12:22:41
BOSSA,282.71,2022-06-30 12:22:41
NOVA,282.363,2022-06-30 12:22:41
MONA,277.09,2022-06-30 12:22:41
COTA,276.224,2022-06-30 12:22:41
MONA,275.462,2022-06-30 12:22:41
MONA,274.746,2022-06-30 12:22:41
COTA,274.093,2022-06-30 12:22:41
COTA,273.435,2022-06-30 12:22:41
LISA,287.57,2022-06-30 12:22:41
LISA,282.939,2022-06-30 12:22:41
LISA,282.453,2022-06-30 12:22:41
TERRA,284.756,2022-06-30 12:22:41
TERRA,282.422,2022-06-30 12:22:41
TERRA,282.01,2022-06-30 12:22:41
BOSSA,157.512,2022-06-30 12:22:41
BOSSA,156.474,2022-06-30 12:22:42
NOVA,276.181,2022-06-30 12:22:42
BOSSA,275.541,2022-06-30 12:22:42
NOVA,274.885,2022-06-30 12:22:42
MONA,273.993,2022-06-30 12:22:42
COTA,273.425,2022-06-30 12:22:42
MONA,272.732,2022-06-30 12:22:42
MONA,272.074,2022-06-30 12:22:42
COTA,271.318,2022-06-30 12:22:42
COTA,270.702,2022-06-30 12:22:42
NOVA,264.517,2022-06-30 12:22:42
TERRA,267.61,2022-06-30 12:22:42
LISA,270.628,2022-06-30 12:22:42
LISA,270.008,2022-06-30 12:22:42
TERRA,267.504,2022-06-30 12:22:42
TERRA,266.877,2022-06-30 12:22:42
LISA,269.849,2022-06-30 12:22:42
BOSSA,181.878,2022-06-30 12:22:42
BOSSA,155.312,2022-06-30 12:22:42
TERRA,278.761,2022-06-30 12:22:42
NOVA,220.153,2022-06-30 12:22:42
NOVA,276.971,2022-06-30 12:22:42
NOVA,271.165,2022-06-30 12:22:42
BOSSA,279.351,2022-06-30 12:22:42
BOSSA,265.733,2022-06-30 12:22:42
MONA,278.634,2022-06-30 12:22:42
COTA,278.138,2022-06-30 12:22:42
MONA,277.722,2022-06-30 12:22:42
MONA,277.143,2022-06-30 12:22:42
COTA,276.66,2022-06-30 12:22:42
COTA,276.096,2022-06-30 12:22:42
TERRA,274.555,2022-06-30 12:22:42
TERRA,271.882,2022-06-30 12:22:42
TERRA,271.08,2022-06-30 12:22:42
LISA,274.219,2022-06-30 12:22:42
LISA,273.469,2022-06-30 12:22:42
LISA,271.016,2022-06-30 12:22:42
COTA,831.744,2022-06-30 12:22:43
BOSSA,833.909,2022-06-30 12:22:43
TERRA,833.283,2022-06-30 12:22:43
MONA,518.883,2022-06-30 12:22:43
NOVA,513.21,2022-06-30 12:22:44
NOVA,512.499,2022-06-30 12:22:44
NOVA,512.16,2022-06-30 12:22:44
MONA,510.026,2022-06-30 12:22:44
COTA,509.538,2022-06-30 12:22:44
MONA,508.931,2022-06-30 12:22:44
MONA,509.89,2022-06-30 12:22:44
COTA,510.085,2022-06-30 12:22:44
COTA,510.006,2022-06-30 12:22:44
BOSSA,517.333,2022-06-30 12:22:44
BOSSA,516.927,2022-06-30 12:22:44
TERRA,510.618,2022-06-30 12:22:44
TERRA,510.164,2022-06-30 12:22:44
TERRA,509.636,2022-06-30 12:22:44
LISA,509.302,2022-06-30 12:22:44
LISA,508.782,2022-06-30 12:22:44
LISA,508.318,2022-06-30 12:22:44
LISA,157.734,2022-06-30 12:22:44
BOSSA,262.934,2022-06-30 12:22:44
COTA,264.693,2022-06-30 12:22:44
MONA,261.681,2022-06-30 12:22:44
TERRA,263.038,2022-06-30 12:22:44
NOVA,149.79,2022-06-30 12:22:44
MONA,316.151,2022-06-30 12:22:44
COTA,315.582,2022-06-30 12:22:44
MONA,315.032,2022-06-30 12:22:44
MONA,314.348,2022-06-30 12:22:44
COTA,313.741,2022-06-30 12:22:44
COTA,313.081,2022-06-30 12:22:44
BOSSA,285.114,2022-06-30 12:22:44
NOVA,320.405,2022-06-30 12:22:44
NOVA,319.667,2022-06-30 12:22:44
BOSSA,168.453,2022-06-30 12:22:44
BOSSA,167.542,2022-06-30 12:22:44
BOSSA,160.035,2022-06-30 12:22:44
COTA,159.46,2022-06-30 12:22:44
MONA,158.804,2022-06-30 12:22:44
TERRA,168.041,2022-06-30 12:22:44
LISA,165.377,2022-06-30 12:22:44
LISA,164.657,2022-06-30 12:22:44
LISA,164.009,2022-06-30 12:22:44
TERRA,168.367,2022-06-30 12:22:44
TERRA,167.708,2022-06-30 12:22:44
LISA,164.228,2022-06-30 12:22:44
TERRA,160.441,2022-06-30 12:22:44
NOVA,174.782,2022-06-30 12:22:45
NOVA,218.756,2022-06-30 12:22:45
MONA,202.842,2022-06-30 12:22:45
COTA,202.185,2022-06-30 12:22:45
MONA,201.492,2022-06-30 12:22:45
MONA,200.982,2022-06-30 12:22:45
COTA,200.366,2022-06-30 12:22:45
COTA,199.629,2022-06-30 12:22:45
BOSSA,199.01,2022-06-30 12:22:45
NOVA,198.293,2022-06-30 12:22:45
NOVA,197.714,2022-06-30 12:22:45
BOSSA,196.953,2022-06-30 12:22:45
BOSSA,196.193,2022-06-30 12:22:45
BOSSA,195.581,2022-06-30 12:22:45
COTA,194.817,2022-06-30 12:22:45
MONA,194.303,2022-06-30 12:22:45
LISA,193.003,2022-06-30 12:22:45
LISA,192.472,2022-06-30 12:22:45
LISA,192.074,2022-06-30 12:22:45
TERRA,195.33,2022-06-30 12:22:45
TERRA,192.013,2022-06-30 12:22:45
TERRA,196.913,2022-06-30 12:22:45
NOVA,261.045,2022-06-30 12:22:45
TERRA,262.858,2022-06-30 12:22:45
LISA,264.361,2022-06-30 12:22:45
TERRA,212.0,2022-06-30 12:22:45
MONA,198.662,2022-06-30 12:22:45
BOSSA,194.03,2022-06-30 12:22:45
COTA,198.781,2022-06-30 12:22:45
MONA,198.393,2022-06-30 12:22:45
MONA,197.911,2022-06-30 12:22:45
BOSSA,193.063,2022-06-30 12:22:45
COTA,197.868,2022-06-30 12:22:45
COTA,197.849,2022-06-30 12:22:45
COTA,192.315,2022-06-30 12:22:45
MONA,191.833,2022-06-30 12:22:45
NOVA,205.994,2022-06-30 12:22:45
NOVA,198.044,2022-06-30 12:22:45
NOVA,197.713,2022-06-30 12:22:45
BOSSA,196.228,2022-06-30 12:22:45
BOSSA,195.86,2022-06-30 12:22:45
LISA,193.653,2022-06-30 12:22:45
LISA,193.13,2022-06-30 12:22:45
LISA,192.779,2022-06-30 12:22:45
TERRA,220.041,2022-06-30 12:22:45
TERRA,258.424,2022-06-30 12:22:46
TERRA,257.879,2022-06-30 12:22:46
COTA,194.018,2022-06-30 12:22:46
NOVA,296.567,2022-06-30 12:22:46
BOSSA,292.056,2022-06-30 12:22:46
MONA,293.281,2022-06-30 12:22:46
COTA,291.72,2022-06-30 12:22:46
MONA,291.078,2022-06-30 12:22:46
MONA,290.289,2022-06-30 12:22:46
BOSSA,289.541,2022-06-30 12:22:46
COTA,288.811,2022-06-30 12:22:46
COTA,288.123,2022-06-30 12:22:46
COTA,287.372,2022-06-30 12:22:46
MONA,286.514,2022-06-30 12:22:46
NOVA,285.737,2022-06-30 12:22:46
NOVA,285.087,2022-06-30 12:22:46
BOSSA,283.358,2022-06-30 12:22:46
BOSSA,282.604,2022-06-30 12:22:46
NOVA,284.744,2022-06-30 12:22:46
LISA,298.432,2022-06-30 12:22:46
LISA,282.285,2022-06-30 12:22:46
LISA,281.492,2022-06-30 12:22:46
LISA,280.69,2022-06-30 12:22:46
TERRA,300.364,2022-06-30 12:22:46
TERRA,298.481,2022-06-30 12:22:46
TERRA,181.199,2022-06-30 12:22:46
TERRA,180.527,2022-06-30 12:22:46
TERRA,179.952,2022-06-30 12:22:46
MONA,153.651,2022-06-30 12:22:46
COTA,244.042,2022-06-30 12:22:46
NOVA,253.46,2022-06-30 12:22:46
MONA,272.507,2022-06-30 12:22:46
BOSSA,274.024,2022-06-30 12:22:46
COTA,272.331,2022-06-30 12:22:46
MONA,271.732,2022-06-30 12:22:46
MONA,271.109,2022-06-30 12:22:46
BOSSA,270.289,2022-06-30 12:22:46
COTA,269.718,2022-06-30 12:22:46
COTA,268.997,2022-06-30 12:22:46
COTA,268.433,2022-06-30 12:22:46
MONA,267.73,2022-06-30 12:22:46
NOVA,266.927,2022-06-30 12:22:46
NOVA,266.177,2022-06-30 12:22:46
BOSSA,265.527,2022-06-30 12:22:46
BOSSA,264.782,2022-06-30 12:22:46
NOVA,264.266,2022-06-30 12:22:46
LISA,263.694,2022-06-30 12:22:46
LISA,264.72,2022-06-30 12:22:46
LISA,264.054,2022-06-30 12:22:46
LISA,263.415,2022-06-30 12:22:46
TERRA,262.819,2022-06-30 12:22:46
TERRA,262.157,2022-06-30 12:22:46
TERRA,261.527,2022-06-30 12:22:46
TERRA,260.874,2022-06-30 12:22:46
TERRA,260.097,2022-06-30 12:22:46
LISA,182.854,2022-06-30 12:22:47
MONA,300.417,2022-06-30 12:22:47
COTA,299.8,2022-06-30 12:22:47
NOVA,181.37,2022-06-30 12:22:47
NOVA,170.954,2022-06-30 12:22:47
BOSSA,179.926,2022-06-30 12:22:47
BOSSA,176.273,2022-06-30 12:22:47
MONA,181.494,2022-06-30 12:22:47
COTA,179.692,2022-06-30 12:22:47
MONA,178.9,2022-06-30 12:22:47
MONA,178.245,2022-06-30 12:22:47
COTA,176.645,2022-06-30 12:22:47
COTA,176.01,2022-06-30 12:22:47
COTA,175.327,2022-06-30 12:22:47
MONA,174.712,2022-06-30 12:22:47
NOVA,285.407,2022-06-30 12:22:47
BOSSA,285.019,2022-06-30 12:22:47
BOSSA,284.501,2022-06-30 12:22:47
NOVA,283.991,2022-06-30 12:22:47
LISA,283.45,2022-06-30 12:22:47
LISA,282.811,2022-06-30 12:22:47
LISA,282.165,2022-06-30 12:22:47
LISA,281.569,2022-06-30 12:22:47
TERRA,280.975,2022-06-30 12:22:47
TERRA,280.385,2022-06-30 12:22:47
TERRA,279.749,2022-06-30 12:22:47
TERRA,279.136,2022-06-30 12:22:47
TERRA,278.544,2022-06-30 12:22:47
BOSSA,181.435,2022-06-30 12:22:47
LISA,324.359,2022-06-30 12:22:47
MONA,172.0,2022-06-30 12:22:47
COTA,171.703,2022-06-30 12:22:47
NOVA,171.0,2022-06-30 12:22:47
NOVA,170.326,2022-06-30 12:22:47
BOSSA,169.658,2022-06-30 12:22:47
BOSSA,169.148,2022-06-30 12:22:47
MONA,280.936,2022-06-30 12:22:47
COTA,280.774,2022-06-30 12:22:47
MONA,280.483,2022-06-30 12:22:47
MONA,280.073,2022-06-30 12:22:47
COTA,279.631,2022-06-30 12:22:47
COTA,279.162,2022-06-30 12:22:47
COTA,278.616,2022-06-30 12:22:47
MONA,278.226,2022-06-30 12:22:47
NOVA,185.505,2022-06-30 12:22:48
NOVA,316.736,2022-06-30 12:22:48
BOSSA,319.278,2022-06-30 12:22:48
BOSSA,318.447,2022-06-30 12:22:48
BOSSA,307.032,2022-06-30 12:22:48
NOVA,306.314,2022-06-30 12:22:48
LISA,316.765,2022-06-30 12:22:48
TERRA,312.876,2022-06-30 12:22:48
TERRA,312.077,2022-06-30 12:22:48
TERRA,311.356,2022-06-30 12:22:48
TERRA,310.588,2022-06-30 12:22:48
TERRA,309.531,2022-06-30 12:22:48
LISA,316.931,2022-06-30 12:22:48
LISA,316.084,2022-06-30 12:22:48
LISA,315.469,2022-06-30 12:22:48
LISA,165.172,2022-06-30 12:22:48
MONA,274.365,2022-06-30 12:22:48
COTA,273.684,2022-06-30 12:22:48
BOSSA,271.157,2022-06-30 12:22:48
BOSSA,270.446,2022-06-30 12:22:48
NOVA,273.649,2022-06-30 12:22:48
NOVA,273.01,2022-06-30 12:22:48
MONA,270.411,2022-06-30 12:22:48
COTA,269.75,2022-06-30 12:22:48
MONA,269.092,2022-06-30 12:22:48
